File Path,Line Number,Type,Pattern,Severity,Match,Message,Code
resources\js\Components\ProductCatalog\ProductSelector.tsx,754,tailwind-class,text,warning,text-xs,Tailwind text class should use glass- prefix or be defined in glass-theme.ts,"<p className=""text-xs text-yellow-600 mt-1"">"
resources\js\Components\ProductCatalog\ProductSelector.tsx,754,tailwind-class,text,warning,text-yellow-600,Tailwind text class should use glass- prefix or be defined in glass-theme.ts,"<p className=""text-xs text-yellow-600 mt-1"">"
resources\js\Components\ProductCatalog\ProductSelector.tsx,809,tailwind-class,background,warning,bg-blue-50,Tailwind background class should use glass- prefix or be defined in glass-theme.ts,"isSelected ? 'border-blue-500 bg-blue-50' :"
resources\js\Components\ProductCatalog\ProductSelector.tsx,809,tailwind-class,border,warning,border-blue-500,Tailwind border class should use glass- prefix or be defined in glass-theme.ts,"isSelected ? 'border-blue-500 bg-blue-50' :"
resources\js\Components\ProductCatalog\ProductSelector.tsx,810,tailwind-class,background,warning,bg-green-50,Tailwind background class should use glass- prefix or be defined in glass-theme.ts,"isRecommended ? 'border-green-200 bg-green-50' : 'border-gray-200 bg-white'"
resources\js\Components\ProductCatalog\ProductSelector.tsx,810,tailwind-class,background,warning,bg-white,Tailwind background class should use glass- prefix or be defined in glass-theme.ts,"isRecommended ? 'border-green-200 bg-green-50' : 'border-gray-200 bg-white'"
resources\js\Components\ProductCatalog\ProductSelector.tsx,810,tailwind-class,border,warning,border-green-200,Tailwind border class should use glass- prefix or be defined in glass-theme.ts,"isRecommended ? 'border-green-200 bg-green-50' : 'border-gray-200 bg-white'"
resources\js\Components\ProductCatalog\ProductSelector.tsx,814,tailwind-class,background,warning,bg-blue-100,Tailwind background class should use glass- prefix or be defined in glass-theme.ts,"<span className=""inline-flex px-2 py-1 text-xs font-semibold rounded-full bg-blue-100 text-blue-800"">"
resources\js\Components\ProductCatalog\ProductSelector.tsx,814,tailwind-class,text,warning,text-xs,Tailwind text class should use glass- prefix or be defined in glass-theme.ts,"<span className=""inline-flex px-2 py-1 text-xs font-semibold rounded-full bg-blue-100 text-blue-800"">"
resources\js\Components\ProductCatalog\ProductSelector.tsx,814,tailwind-class,text,warning,text-blue-800,Tailwind text class should use glass- prefix or be defined in glass-theme.ts,"<span className=""inline-flex px-2 py-1 text-xs font-semibold rounded-full bg-blue-100 text-blue-800"">"
resources\js\Components\ProductCatalog\ProductSelector.tsx,821,tailwind-class,background,warning,bg-green-100,Tailwind background class should use glass- prefix or be defined in glass-theme.ts,"<span className=""inline-flex px-2 py-1 text-xs font-semibold rounded-full bg-green-100 text-green-800"">"
resources\js\Components\ProductCatalog\ProductSelector.tsx,821,tailwind-class,text,warning,text-xs,Tailwind text class should use glass- prefix or be defined in glass-theme.ts,"<span className=""inline-flex px-2 py-1 text-xs font-semibold rounded-full bg-green-100 text-green-800"">"
resources\js\Components\ProductCatalog\ProductSelector.tsx,821,tailwind-class,text,warning,text-green-800,Tailwind text class should use glass- prefix or be defined in glass-theme.ts,"<span className=""inline-flex px-2 py-1 text-xs font-semibold rounded-full bg-green-100 text-green-800"">"
resources\js\Components\ProductCatalog\ProductSelector.tsx,829,tailwind-class,text,warning,text-sm,Tailwind text class should use glass- prefix or be defined in glass-theme.ts,"<h3 className=""text-sm font-semibold text-gray-900 line-clamp-2 mb-1"">"
resources\js\Components\ProductCatalog\ProductSelector.tsx,832,tailwind-class,text,warning,text-xs,Tailwind text class should use glass- prefix or be defined in glass-theme.ts,"<div className=""flex items-center space-x-2 text-xs text-gray-500 mb-1"">"
resources\js\Components\ProductCatalog\ProductSelector.tsx,832,tailwind-class,text,warning,text-gray-500,Tailwind text class should use glass- prefix or be defined in glass-theme.ts,"<div className=""flex items-center space-x-2 text-xs text-gray-500 mb-1"">"
resources\js\Components\ProductCatalog\ProductSelector.tsx,838,tailwind-class,text,warning,text-xs,Tailwind text class should use glass- prefix or be defined in glass-theme.ts,"<div className=""flex items-center text-xs text-gray-500"">"
resources\js\Components\ProductCatalog\ProductSelector.tsx,838,tailwind-class,text,warning,text-gray-500,Tailwind text class should use glass- prefix or be defined in glass-theme.ts,"<div className=""flex items-center text-xs text-gray-500"">"
resources\js\Components\ProductCatalog\ProductSelector.tsx,845,tailwind-class,text,warning,text-xs,Tailwind text class should use glass- prefix or be defined in glass-theme.ts,"<p className=""text-xs text-gray-600 mb-3 line-clamp-2"">"
resources\js\Components\ProductCatalog\ProductSelector.tsx,858,tailwind-class,text,warning,text-xs,Tailwind text class should use glass- prefix or be defined in glass-theme.ts,"className=""text-xs"""
resources\js\Components\ProductCatalog\ProductSelector.tsx,863,tailwind-class,text,warning,text-xs,Tailwind text class should use glass- prefix or be defined in glass-theme.ts,"<div className=""flex justify-between text-xs"">"
resources\js\Components\ProductCatalog\ProductSelector.tsx,864,tailwind-class,text,warning,text-gray-500,Tailwind text class should use glass- prefix or be defined in glass-theme.ts,"<span className=""text-gray-500"">Commission:</span>"
resources\js\Components\ProductCatalog\ProductSelector.tsx,865,tailwind-class,text,warning,text-green-600,Tailwind text class should use glass- prefix or be defined in glass-theme.ts,"<span className=""font-medium text-green-600"">"
resources\js\Components\ProductCatalog\ProductSelector.tsx,875,tailwind-class,text,warning,text-xs,Tailwind text class should use glass- prefix or be defined in glass-theme.ts,"<label className=""block text-xs font-medium text-gray-700 mb-1"">"
resources\js\Components\ProductCatalog\ProductSelector.tsx,881,tailwind-class,text,warning,text-xs,Tailwind text class should use glass- prefix or be defined in glass-theme.ts,"className=""w-full text-xs border border-gray-300 rounded-md py-1 px-2 focus:ring-blue-500 focus:border-blue-500"""
resources\js\Components\ProductCatalog\ProductSelector.tsx,881,tailwind-class,border,warning,border-gray-300,Tailwind border class should use glass- prefix or be defined in glass-theme.ts,"className=""w-full text-xs border border-gray-300 rounded-md py-1 px-2 focus:ring-blue-500 focus:border-blue-500"""
resources\js\Components\ProductCatalog\ProductSelector.tsx,881,tailwind-class,border,warning,border-blue-500,Tailwind border class should use glass- prefix or be defined in glass-theme.ts,"className=""w-full text-xs border border-gray-300 rounded-md py-1 px-2 focus:ring-blue-500 focus:border-blue-500"""
resources\js\Components\ProductCatalog\ProductSelector.tsx,898,tailwind-class,text,warning,text-xs,Tailwind text class should use glass- prefix or be defined in glass-theme.ts,"<label className=""block text-xs font-medium text-gray-700 mb-1"">"
resources\js\Components\ProductCatalog\ProductSelector.tsx,904,tailwind-class,text,warning,text-xs,Tailwind text class should use glass- prefix or be defined in glass-theme.ts,"className=""w-full text-xs border border-gray-300 rounded-md py-1 px-2 focus:ring-blue-500 focus:border-blue-500"""
resources\js\Components\ProductCatalog\ProductSelector.tsx,904,tailwind-class,border,warning,border-gray-300,Tailwind border class should use glass- prefix or be defined in glass-theme.ts,"className=""w-full text-xs border border-gray-300 rounded-md py-1 px-2 focus:ring-blue-500 focus:border-blue-500"""
resources\js\Components\ProductCatalog\ProductSelector.tsx,904,tailwind-class,border,warning,border-blue-500,Tailwind border class should use glass- prefix or be defined in glass-theme.ts,"className=""w-full text-xs border border-gray-300 rounded-md py-1 px-2 focus:ring-blue-500 focus:border-blue-500"""
resources\js\Components\ProductCatalog\ProductSelector.tsx,923,tailwind-class,text,warning,text-xs,Tailwind text class should use glass- prefix or be defined in glass-theme.ts,"<label className=""block text-xs font-medium text-gray-700 mb-1"">"
resources\js\Components\ProductCatalog\ProductSelector.tsx,931,tailwind-class,text,warning,text-xs,Tailwind text class should use glass- prefix or be defined in glass-theme.ts,"className=""w-full text-xs border border-gray-300 rounded-md py-1 px-2 focus:ring-blue-500 focus:border-blue-500"""
resources\js\Components\ProductCatalog\ProductSelector.tsx,931,tailwind-class,border,warning,border-gray-300,Tailwind border class should use glass- prefix or be defined in glass-theme.ts,"className=""w-full text-xs border border-gray-300 rounded-md py-1 px-2 focus:ring-blue-500 focus:border-blue-500"""
resources\js\Components\ProductCatalog\ProductSelector.tsx,931,tailwind-class,border,warning,border-blue-500,Tailwind border class should use glass- prefix or be defined in glass-theme.ts,"className=""w-full text-xs border border-gray-300 rounded-md py-1 px-2 focus:ring-blue-500 focus:border-blue-500"""
resources\js\Components\ProductCatalog\ProductSelector.tsx,937,tailwind-class,text,warning,text-center,Tailwind text class should use glass- prefix or be defined in glass-theme.ts,"<div className=""mb-3 p-2 bg-gray-50 rounded text-center"">"
resources\js\Components\ProductCatalog\ProductSelector.tsx,938,tailwind-class,text,warning,text-sm,Tailwind text class should use glass- prefix or be defined in glass-theme.ts,"<span className=""text-sm font-semibold text-gray-900"">"
resources\js\Components\ProductCatalog\ProductSelector.tsx,946,tailwind-class,text,warning,text-sm,Tailwind text class should use glass- prefix or be defined in glass-theme.ts,"className={`w-full text-sm font-medium py-2 px-3 rounded-md focus:outline-none focus:ring-2 focus:ring-blue-500 focus:ring-offset-2 disabled:opacity-50 disabled:cursor-not-allowed ${"
resources\js\Components\ProductCatalog\ProductSelector.tsx,948,tailwind-class,background,warning,bg-blue-600,Tailwind background class should use glass- prefix or be defined in glass-theme.ts,"? 'bg-blue-600 text-white hover:bg-blue-700'"
resources\js\Components\ProductCatalog\ProductSelector.tsx,948,tailwind-class,background,warning,bg-blue-700,Tailwind background class should use glass- prefix or be defined in glass-theme.ts,"? 'bg-blue-600 text-white hover:bg-blue-700'"
resources\js\Components\ProductCatalog\ProductSelector.tsx,949,tailwind-class,background,warning,bg-blue-600,Tailwind background class should use glass- prefix or be defined in glass-theme.ts,": 'bg-blue-600 text-white hover:bg-blue-700'"
resources\js\Components\ProductCatalog\ProductSelector.tsx,949,tailwind-class,background,warning,bg-blue-700,Tailwind background class should use glass- prefix or be defined in glass-theme.ts,": 'bg-blue-600 text-white hover:bg-blue-700'"
resources\js\Components\ProductCatalog\ProductSelector.tsx,977,tailwind-class,background,warning,bg-green-50,Tailwind background class should use glass- prefix or be defined in glass-theme.ts,"if (score >= 0.8) return 'text-green-600 bg-green-50';"
resources\js\Components\ProductCatalog\ProductSelector.tsx,977,tailwind-class,text,warning,text-green-600,Tailwind text class should use glass- prefix or be defined in glass-theme.ts,"if (score >= 0.8) return 'text-green-600 bg-green-50';"
resources\js\Components\ProductCatalog\ProductSelector.tsx,978,tailwind-class,background,warning,bg-yellow-50,Tailwind background class should use glass- prefix or be defined in glass-theme.ts,"if (score >= 0.6) return 'text-yellow-600 bg-yellow-50';"
resources\js\Components\ProductCatalog\ProductSelector.tsx,978,tailwind-class,text,warning,text-yellow-600,Tailwind text class should use glass- prefix or be defined in glass-theme.ts,"if (score >= 0.6) return 'text-yellow-600 bg-yellow-50';"
resources\js\Components\ProductCatalog\ProductSelector.tsx,979,tailwind-class,background,warning,bg-red-50,Tailwind background class should use glass- prefix or be defined in glass-theme.ts,"return 'text-red-600 bg-red-50';"
resources\js\Components\ProductCatalog\ProductSelector.tsx,979,tailwind-class,text,warning,text-red-600,Tailwind text class should use glass- prefix or be defined in glass-theme.ts,"return 'text-red-600 bg-red-50';"
resources\js\Components\ProductCatalog\ProductSelector.tsx,988,tailwind-class,background,warning,bg-white,Tailwind background class should use glass- prefix or be defined in glass-theme.ts,"<div className={`border border-blue-200 rounded-lg p-4 bg-white hover:shadow-md transition-all duration-200 ${isDisabled ? 'opacity-50' : ''}`}>"
resources\js\Components\ProductCatalog\ProductSelector.tsx,988,tailwind-class,border,warning,border-blue-200,Tailwind border class should use glass- prefix or be defined in glass-theme.ts,"<div className={`border border-blue-200 rounded-lg p-4 bg-white hover:shadow-md transition-all duration-200 ${isDisabled ? 'opacity-50' : ''}`}>"
